"tag","class","text_preview","is_valid","type"
"dd","value","0,96 W","0",""
"dt","name","Velocidad Del Fan","0",""
"dd","value","800-2000 RPM (PWM) ± 10%","0",""
"dt","name","Cantidad de Coolers","0",""
"dd","value","1","0",""
"dt","name","Tipo De Conector","0",""
"dd","value","4 Pines","0",""
"dt","name","Compatibilidad","0",""
"dd","value","LGA1700, LGA1200, AM4, AM5","0",""
"dt","name","Tipo De Refrigeración","0",""
"dd","value","Air Cooler","0",""
"div","product-category-name text-muted","Refrigeracion","0",""
"h3","h3 product-title","Cooler Cpu Cooler Master Hyper 212 Black (1700 / Am5)","1","title"
"a","","Cooler Cpu Cooler Master Hyper 212 Black (1700 / Am5)","1","link"
"div","product-reference text-muted","105786","0",""
"a","","105786","0",""
"div","product-price-and-shipping","$ 54.077,68","0","price"
"a","","$ 54.077,68","1","link"
"span","product-price","$ 54.077,68","1","price"
"div","cuotas-grid-list","6 cuotas sin interés al","1","cuotas"
"div","precio-de-lista","6 cuotas sin interés al","1","cuotas"
"span","text-muted-precio-lista","precio de lista $","0",""
"10364.76,0,","","","0",""
"div","product-add-cart js-product-add-cart-5377-0","Seleccionar","0",""
"div","","Seleccionar","0",""
"a","btn-comprar","Seleccionar","0",""
"button","btn btn-product-list add-to-cart modificado","Seleccionar","0",""
"div","tipo-disco","","0",""
"div","thumbnail-container reviews-loading","","0",""
"a","thumbnail product-thumbnail","","0",""
"img","img-fluid product-thumbnail-first loaded","","1","image"
"ul","product-flags js-product-flags","","0",""
"div","product-functional-buttons product-functional-buttons-bottom","","0",""
"div","product-functional-buttons-links","","0",""
"a","btn-iqitwishlist-add js-iqitwishlist-add","","0",""
"a","btn-iqitcompare-add js-iqitcompare-add","","0",""
"a","js-quick-view-iqit","","0",""
"div","product-availability d-block","","0",""
"div","popup-con-info","","0",""
"div","popup-descripcion","Todas las caracteristicas de este producto:","0",""
",0,","","","0",""
"div","contenedor-popup","Todas las caracteristicas de este producto:","0",""
",0,","","","0",""
"div","header-popup","Todas las caracteristicas de este producto:","0",""
"h2","","Todas las caracteristicas de este producto:","0",""
"div","body-popup","EAN","0",""
"843367122707","","","0",""
"Fac,0,","","","0",""
"dl","data-sheet","EAN","0",""
"843367122707","","","0",""
"Fac,0,","","","0",""
"dt","name","EAN","0",""
"dd","value","843367122707","0",""
"dt","name","Factor de Forma","0",""
"dd","value","2.5","0",""
"dt","name","Capacidad","0",""
"dd","value","480GB","0",""
"dt","name","Conector","0",""
"dd","value","SATA III","0",""
"dt","name","Disipador","0",""
"dd","value","No","0",""
"dt","name","Generación de PCIe","0",""
"dd","value","3.0","0",""
"dt","name","Velocidad de Escritura","0",""
"dd","value","500mb/s","0",""
"dt","name","Velocidad de Lectura","0",""
"dd","value","550mb/s","0",""
"div","product-category-name text-muted","Ssd","0",""
"h3","h3 product-title","Disco Solido Ssd Sata 480gb Lexar Nq100 550mb/s","1","title"
"a","","Disco Solido Ssd Sata 480gb Lexar Nq100 550mb/s","1","link"
"div","product-reference text-muted","105560","0",""
"a","","105560","0",""
"div","product-price-and-shipping","$ 51.060,50","0","price"
"a","","$ 51.060,50","1","link"
"span","product-price","$ 51.060,50","1","price"
"div","cuotas-grid-list","6 cuotas sin interés al","1","cuotas"
"div","precio-de-lista","6 cuotas sin interés al","1","cuotas"
"span","text-muted-precio-lista","precio de lista $","0",""
"9786.50,0,","","","0",""
"div","product-add-cart js-product-add-cart-5164-0","Seleccionar","0",""
"div","","Seleccionar","0",""
"a","btn-comprar","Seleccionar","0",""
"button","btn btn-product-list add-to-cart modificado","Seleccionar","0",""
"div","tipo-disco","SATA III","0",""
"span","","SATA III","0",""
"div","js-product-miniature-wrapper js-product-miniature-wrapper-1961 col-6 col-md-6 col-lg-4 col-xl-3","Últimas unidades en stock 1 productWrapper","0",""
",0,","","","0",""
"article","product-miniature product-miniature-default product-miniature-grid product-miniature-layout-1 js-product-miniature","st1cproductWrapperk","0",""
",0,","","","0",""
"div","thumbnail-container reviews-loading","Últimas unidades en stock","0",""
"a","thumbnail product-thumbnail","","0",""
"img","img-fluid product-thumbnail-first loaded","","1","image"
"ul","product-flags js-product-flags","","0",""
"div","product-functional-buttons product-functional-buttons-bottom","","0",""
"div","product-functional-buttons-links","","0",""
"a","btn-iqitwishlist-add js-iqitwishlist-add","","0",""
"a","btn-iqitcompare-add js-iqitcompare-add","","0",""
"a","js-quick-view-iqit","","0",""
"div","product-availability d-block","Últimas unidades en stock","0",""
"span","badge badge-warning d-none product-last-items mt-2","Últimas unidades en stock","0",""
"div","product-description","Todas las caracteristicas de este producto:","0",""
",0,","","","0",""
"div","popup-con-info","","0",""
"div","popup-descripcion","Todas las caracteristicas de este producto:","0",""
",0,","","","0",""
"div","contenedor-popup","Todas las caracteristicas de este producto:","0",""
",0,","","","0",""
"div","header-popup","Todas las caracteristicas de este producto:","0",""
"h2","","Todas las caracteristicas de este producto:","0",""
"div","body-popup","EAN","0",""
"4711085931023","","","0",""
"Ti,0,","","","0",""
"dl","data-sheet","EAN","0",""
"4711085931023","","","0",""
"Ti,0,","","","0",""
"dt","name","EAN","0",""
"dd","value","4711085931023","0",""
"dt","name","Tipo de Memoria","0",""
"dd","value","DDR4","0",""
"dt","name","Cantidad de Slots de Memoria Ram","0",""
"dd","value","1","0",""
"dt","name","Frecuencia Memoria Ram","0",""
"dd","value","3200MHZ","0",""
"dt","name","Conexión Led","0",""
"dd","value","RGB","0",""
"dt","name","Latencia","0",""
"dd","value","CL16","0",""
"dt","name","Voltaje","0",""
"dd","value","1.35V","0",""
"dt","name","Formato de memoria","0",""
"dd","value","Udimm","0",""
"dt","name","Tamaño De Memoria Ram","0",""
"dd","value","8GB","0",""
"div","product-category-name text-muted","Memorias","0",""
"h3","h3 product-title","Memoria Ram Ddr4 8gb 3200mhz Xpg Spectrix D50","1","title"
"a","","Memoria Ram Ddr4 8gb 3200mhz Xpg Spectrix D50","1","link"
"div","product-brand text-muted","Adata","0",""
"a","","Adata","0",""
"div","product-reference text-muted","102403","0",""
"a","","102403","0",""
"div","product-price-and-shipping","$ 51.685,27","0","price"
"a","","$ 51.685,27","1","link"
"span","product-price","$ 51.685,27","1","price"
"div","cuotas-grid-list","6 cuotas sin interés al","1","cuotas"
"div","precio-de-lista","6 cuotas sin interés al","1","cuotas"
"span","text-muted-precio-lista","precio de lista $","0",""
"9906.29,0,","","","0",""
"div","product-description-short text-muted","Potencia tu rendimiento con la Memoria RAM DDR4 8GB 3200MHz XPG Spectrix D50, ofreciendo velocidad y","0",""
"a","","Potencia tu rendimiento con la Memoria RAM DDR4 8GB 3200MHz XPG Spectrix D50, ofreciendo velocidad y","0",""
"div","product-add-cart js-product-add-cart-1961-0","Seleccionar","0",""
"div","","Seleccionar","0",""
"a","btn-comprar","Seleccionar","0",""
"button","btn btn-product-list add-to-cart modificado","Seleccionar","0",""
"div","tipo-disco","","0",""
"div","js-product-miniature-wrapper js-product-miniature-wrapper-5407 col-6 col-md-6 col-lg-4 col-xl-3","Todas las caracteristicas de este producto:","1","productWrapper"
"article","product-miniature product-miniature-default product-miniature-grid product-miniature-layout-1 js-product-miniature","Todas las caracteristicas de este producto:","1","productWrapper"
"div","thumbnail-container reviews-loading","","0",""
"a","thumbnail product-thumbnail","","0",""
"img","img-fluid product-thumbnail-first","","0",""
"ul","product-flags js-product-flags","","0",""
"div","product-functional-buttons product-functional-buttons-bottom","","0",""
"div","product-functional-buttons-links","","0",""
"a","btn-iqitwishlist-add js-iqitwishlist-add","","0",""
"a","btn-iqitcompare-add js-iqitcompare-add","","0",""
"a","js-quick-view-iqit","","0",""
"div","product-availability d-block","","0",""
"div","product-description","Todas las caracteristicas de este producto:","0",""
",0,","","","0",""
"div","popup-con-info","","0",""
"div","popup-descripcion","Todas las caracteristicas de este producto:","0",""
"div","contenedor-popup","Todas las caracteristicas de este producto:","0",""
"div","header-popup","Todas las caracteristicas de este producto:","0",""
"h2","","Todas las caracteristicas de este producto:","0",""
"div","body-popup","","0",""
"div","product-category-name text-muted","Memorias","0",""
"h3","h3 product-title","Memoria Ram Ddr4 16gb 3200mhz Adata Blister","1","title"
"a","","Memoria Ram Ddr4 16gb 3200mhz Adata Blister","1","link"
"div","product-reference text-muted","105821","0",""
"a","","105821","0",""
"div","product-price-and-shipping","$ 51.947,96","0","price"
"a","","$ 51.947,96","1","link"
"span","product-price","$ 51.947,96","1","price"
"div","cuotas-grid-list","6 cuotas sin interés al","1","cuotas"
"div","precio-de-lista","6 cuotas sin interés al","1","cuotas"
"span","text-muted-precio-lista","precio de lista $","0",""
"9956.51,0,","","","0",""
"div","product-description-short text-muted","","0",""
"a","","","0",""
"div","product-add-cart js-product-add-cart-5407-0","Seleccionar","0",""
"div","","Seleccionar","0",""
"a","btn-comprar","Seleccionar","0",""
"button","btn btn-product-list add-to-cart modificado","Seleccionar","0",""
"div","tipo-disco","","0",""
"div","js-product-miniature-wrapper js-product-miniature-wrapper-5367 col-6 col-md-6 col-lg-4 col-xl-3","Todas las caracteristicas de este producto:","1","productWrapper"
"article","product-miniature product-miniature-default product-miniature-grid product-miniature-layout-1 js-product-miniature","Todas las caracteristicas de este producto:","1","productWrapper"
"div","thumbnail-container reviews-loading","","0",""
"a","thumbnail product-thumbnail","","0",""
"img","img-fluid product-thumbnail-first","","0",""
"ul","product-flags js-product-flags","","0",""
"div","product-functional-buttons product-functional-buttons-bottom","","0",""
"div","product-functional-buttons-links","","0",""
"a","btn-iqitwishlist-add js-iqitwishlist-add","","0",""
"a","btn-iqitcompare-add js-iqitcompare-add","","0",""
"a","js-quick-view-iqit","","0",""
"div","product-availability d-block","","0",""
"div","product-description","Todas las caracteristicas de este producto:","0",""
",0,","","","0",""
"div","popup-con-info","","0",""
"div","popup-descripcion","Todas las caracteristicas de este producto:","0",""
"div","contenedor-popup","Todas las caracteristicas de este producto:","0",""
"div","header-popup","Todas las caracteristicas de este producto:","0",""
"h2","","Todas las caracteristicas de este producto:","0",""
"div","body-popup","","0",""
"div","product-category-name text-muted","Memorias","0",""
"h3","h3 product-title","Memoria Ram Sodimm Ddr4 16gb 3200mhz Adata","1","title"
"a","","Memoria Ram Sodimm Ddr4 16gb 3200mhz Adata","1","link"
"div","product-reference text-muted","105770","0",""
"a","","105770","0",""
"div","product-price-and-shipping","$ 61.212,97","0","price"
"a","","$ 61.212,97","1","link"
"span","product-price","$ 61.212,97","1","price"
"div","cuotas-grid-list","6 cuotas sin interés al","1","cuotas"
"div","precio-de-lista","6 cuotas sin interés al","1","cuotas"
"span","text-muted-precio-lista","precio de lista $","0",""
"11732.30,0,","","","0",""
"div","product-description-short text-muted","","0",""
"a","","","0",""
"div","product-add-cart js-product-add-cart-5367-0","Seleccionar","0",""
"div","","Seleccionar","0",""
"a","btn-comprar","Seleccionar","0",""
"button","btn btn-product-list add-to-cart modificado","Seleccionar","0",""
"div","tipo-disco","","0",""
"div","thumbnail-container reviews-loading","","0",""
"a","thumbnail product-thumbnail","","0",""
"img","img-fluid product-thumbnail-first loaded","","1","image"
"ul","product-flags js-product-flags","","0",""
"div","product-functional-buttons product-functional-buttons-bottom","","0",""
"div","product-functional-buttons-links","","0",""
"a","btn-iqitwishlist-add js-iqitwishlist-add","","0",""
"a","btn-iqitcompare-add js-iqitcompare-add","","0",""
"a","js-quick-view-iqit","","0",""
"div","product-availability d-block","","0",""
"div","popup-con-info","","0",""
"div","header-popup","Todas las caracteristicas de este producto:","0",""
"h2","","Todas las caracteristicas de este producto:","0",""
"dt","name","Factor de Forma","0",""
"dd","value","Micro ATX-Tower","0",""
"dt","name","Puertos USB 2.0","0",""
"dd","value","1","0",""
"dt","name","Puertos USB 3.2 (A)","0",""
"dd","value","1","0",""
"dt","name","Puertos USB 3.2 (C)","0",""
"dd","value","No","0",""
"dt","name","Dimensiones","0",""
"dd","value","345 x 206 x 352 mm","0",""
"dt","name","Ventana","0",""
"dd","value","No","0",""
"dt","name","Tipo de lateral","0",""
"dd","value","Metal liso","0",""
"dt","name","Color","0",""
"dd","value","Negro","0",""
"dt","name","Tamaño De Gabinete","0",""
"dd","value","Micro ATX-Tower","0",""
"dt","name","Controladora","0",""
"dd","value","No","0",""
"dd","value","120mm","0",""
"dt","name","Incluye Fuente","0",""
"dd","value","No","0",""
"dt","name","Fan Support - Top","0",""
"dd","value","No","0",""
"dt","name","Fan Support - Back","0",""
"dd","value","1","0",""
"dt","name","Cantidad de Discos 3.5","0",""
"dd","value","1","0",""
"dt","name","Cantidad de Discos 2.5","0",""
"dd","value","1","0",""
"dt","name","CPU cooler height limitation","0",""
"dd","value","160 mm","0",""
"dt","name","VGA length limitation","0",""
"dd","value","250mm","0",""
"dt","name","PSU length limitation","0",""
"dd","value","150mm","0",""
"dt","name","Ranuras de Expansión","0",""
"dd","value","4","0",""
"div","product-category-name text-muted","Gabinetes Sin Psu","0",""
"h3","h3 product-title","Gabinete Msi Mag Shield M301 Micro Atx 1x Fan","1","title"
"a","","Gabinete Msi Mag Shield M301 Micro Atx 1x Fan","1","link"
"div","product-reference text-muted","105267","0",""
